review_id,sent_nb,reviee_sent,price_pattern_label,price_human_label,packaging_pattern_label,packaging_human_label,color_pattern_label,color_human_label,pigmented_pattern_label,pigmented_human_label,staying_power_pattern_label,staying_power_human_label,moist_pattern_label,moist_human_label,aroma_pattern_label,aroma_human_label
7868,11,dipakai makan dan minum langsung hilang.,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,neg,unknown,unknown,unknown,unknown
7868,12,"overall, warnanya natural tip kurang long lasting.",unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,neg,neg,unknown,unknown,unknown,unknown
7098,13,rouge in love warnanya cantik cantik.,unknown,unknown,unknown,unknown,pos,pos,pos,unknown,unknown,unknown,unknown,unknown,unknown,unknown
7098,14,tapi warnanya kurang pigmented.,unknown,unknown,unknown,unknown,unknown,unknown,pos,neg,neg,unknown,unknown,unknown,unknown,unknown
7098,15,"aku pakai yg 132, harus dipakai beberapa lapis baru kelihatan warnanya, itu pun cepat pudar.",unknown,unknown,unknown,unknown,unknown,unknown,unknown,neg,unknown,neg,unknown,unknown,unknown,unknown
7098,16,"packaging cantik, elegan banget.",unknown,unknown,pos,pos,unknown,unknown,pos,unknown,unknown,unknown,unknown,unknown,unknown,unknown
7098,17,sayangnya kalau mau repurchase lagi aku pikir 2x karena harganya cukup mahal dibandingkan dengan kualitasnya yg masih terbilang &quot;lumayan&quot; :),neg,neg,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
1105,1,"kalau mencari lipstick dengan warna merah yang tidak menyala dan bisa dipakai di segala acara ataupun sehari-hari, look no further!",unknown,unknown,unknown,unknown,unknown,pos,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
1105,2,"saya sangat suka dengan warna deep red viva glam ini, sangat klasik.",unknown,unknown,unknown,unknown,pos,pos,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
1105,4,"hasilnya terlihat matte tapi tidak mengeringkan bibir, dan tahan lama pula, gak harus selalu re-apply.",unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,pos,pos,unknown,pos,unknown,unknown
4808,3,jatuh cinta dengan warnanya yang pas banget dengan tone kulit.,unknown,unknown,unknown,unknown,pos,pos,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
4808,4,kemasan dan aplikatornya standar saja.,unknown,unknown,unknown,pos,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
4808,5,"teksturnya pas, sangat sangat pigmented, very light as they are applied.",unknown,unknown,unknown,unknown,unknown,unknown,pos,pos,pos,unknown,unknown,unknown,unknown,unknown
4808,6,staying power oke banget.,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,pos,pos,unknown,unknown,unknown,unknown
4958,9,"suka banget sama brev ini , grand cru warnanya kece badaii .",unknown,unknown,unknown,unknown,pos,pos,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
4958,10,"awet kalo dibibir dan nggak kering di bibir , soft banget pokoknya bakal beli shade yg lain.",unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,pos,pos,pos,pos,unknown,unknown
6704,16,"puas dengan hasilnya karena warna merahnya tua dan dalem banget, cocok banget sama kulitku, ga bikin gigi keliatan kuning juga.",unknown,unknown,unknown,unknown,pos,pos,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
6704,17,untuk pemakaian grand cru ini harus apply lebih banyak utk hasil yg maksimal.,unknown,unknown,unknown,unknown,unknown,unknown,unknown,neg,unknown,unknown,unknown,unknown,unknown,unknown
6704,18,untuk keawetannya lebih bagus daripada shade lain seperti peach club dan happy nude year.,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,pos,pos,unknown,unknown,unknown,unknown
6704,19,ga nyesel beli ini walaupun dari segi harga lumayan juga ya.. untuk kemasan si grand cru ini manis seperti brev pada umumnya.,unknown,neg,unknown,pos,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
10393,21,bourjois ini warnanya kurang pigmented di pulasan pertama.,unknown,unknown,unknown,unknown,unknown,unknown,pos,neg,neg,unknown,unknown,unknown,unknown,unknown
10393,22,"untuk dapat warna merah yang apik dan mewah, kita butuh melayernya dua sampai tiga kali dengan menunggu sampai kering dulu di setiap layernya.",unknown,unknown,unknown,unknown,pos,pos,unknown,neg,unknown,unknown,unknown,unknown,unknown,unknown
10393,23,"merahnya grand cru bagus, aku bilang dia merahnya cukup netral karena ada blue dan  sedikit orange basenya.",unknown,unknown,unknown,unknown,pos,pos,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
10393,24,jadi bisa dibilang cocok untuk hampir semua warna kulit.,unknown,unknown,unknown,unknown,pos,pos,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
15812,25,"grand cru ini yang bikin aku pede kalo pake red lippie malah, aku selama ini ga cocok pake red orange, warm reds gitu ga cocok malah muka jadi kusem.",unknown,unknown,unknown,unknown,unknown,neg,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
15812,26,iseng coba grand cru barulah nemuin merah yang cocok ke muka aku hehe.,unknown,unknown,unknown,unknown,unknown,pos,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
15812,27,"the red is so glam seriously grand cru kaya must have gitu...it has that 'kapow' effect to your face langsung seketika jadi cetar membahana gitu lol agak patchy memang tricky pakenya..tapi teksturnya enak banget, dan staying powernya oke",unknown,unknown,unknown,unknown,unknown,pos,pos,neg,pos,pos,unknown,unknown,unknown,unknown
19377,29,"bourjois rouge edition velvet ini emang juara dari tekstur, formula, dan longevity-nya.",unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,pos,pos,unknown,unknown,unknown,unknown
19377,32,"dari ketiga ini, sayangnya yg paling pigmented yaa peach club.",unknown,unknown,unknown,unknown,unknown,unknown,pos,pos,pos,unknown,unknown,unknown,unknown,unknown
19377,33,cuma butuh seoles dan bibirku langsung bisa ketutup.,unknown,unknown,unknown,unknown,unknown,unknown,unknown,pos,unknown,unknown,unknown,unknown,unknown,unknown
19377,34,tapi gak masalah karena grand cru ngasilin warna red yg beneran bagus dan perfect.,unknown,unknown,unknown,unknown,pos,pos,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
19377,36,"(+) no drama after eating bakso, yamin, and gorengan (+) tahan bisa lebih dari 10 jam tanpa makan berat (+) super pigmented (+) gak bikin bibir kering sama sekali  (-) rada tricky pas dipakenya",unknown,unknown,unknown,unknown,unknown,unknown,pos,pos,pos,pos,pos,pos,unknown,unknown
21545,37,perfect deep red!,unknown,unknown,unknown,unknown,unknown,pos,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
21545,38,"warnanya mahal banget, cantik banget, i have no words left to describe this color.",unknown,unknown,unknown,unknown,unknown,pos,pos,unknown,unknown,unknown,unknown,unknown,unknown,unknown
21545,40,"tetapi, sayangnya diantara sodara2nya yang lain, si grand cru ini lebih patchy pas diaplikasiin, harus berkali2 di swatch sampe permukaan bibir bener2 ketutup semua sama warnanya.",unknown,unknown,unknown,unknown,unknown,unknown,pos,neg,unknown,unknown,unknown,unknown,unknown,unknown
21545,41,but that's not a big deal because the color is just everything!,unknown,unknown,unknown,unknown,unknown,pos,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
33822,44,"omg, this is d best lipstick color i ever had.",unknown,unknown,unknown,unknown,unknown,pos,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
33822,45,"meskipun formulanya agak2 tricky ketika diaplikasikan, tapi begitu sudah dioles ke bibir, warnanya bold banget, membuat muka jadi cerah dan ga usah pake eyeshadow.",unknown,unknown,unknown,unknown,unknown,pos,pos,unknown,unknown,unknown,unknown,unknown,unknown,unknown
33822,46,kadang aku lapisi atasnya dengan smlc abu dhabi untuk lippen warna pink yang cocok sama warna kulitku.. .. definetely repurchase :),unknown,unknown,unknown,unknown,pos,pos,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
5531,47,"suka banget sama warna grandcru ini, merahnya masuk banget di aku.",unknown,unknown,unknown,unknown,pos,pos,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
5531,49,ga bikin bibir kering cuma baunya aja agak kurang suka.,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,pos,pos,unknown,neg
5531,50,staying powernya bagus dan overall saya suka sekali.,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,pos,pos,unknown,unknown,unknown,unknown
6504,51,"saya lumayan suka dengan seri rouge velvet, dan warna kesukaan saya adalah grandcru, walaupun teksturnya agak berbeda dengan lainnya, agak susah diaplikasikan, tapi karena warnanya dark red yang to die for jadi gak berasa jadi masalah.",unknown,unknown,unknown,unknown,unknown,pos,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
6504,52,teksturnya velvety dan lebih tahan lama daripada yg nude-ist.,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,pos,pos,unknown,unknown,unknown,unknown
9731,54,my favorite red lipstick..!!,unknown,unknown,unknown,pos,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
9731,55,"karena suka banget sama warna2 dark red, cool red, jadi ya pickup this one.. walaupun liquid tapi emang bener2 matte and velvety finished yaaa.. for the 1st time sih emang susyeh bener ngeratainnya, tapi makin lama makin gampang kok diaplikasiin di bibir.. dan makin cinta sama warnanya yg pigmented so well on my lips.. packagingnya juga simple, karena transparan jadi kita bener-bener bisa tau warnanya apa.. :)",unknown,unknown,unknown,pos,pos,pos,pos,pos,pos,unknown,unknown,unknown,unknown,unknown
9735,57,karena warna merah tuh buat kamu terlihat 'dandan' walau kamu lagi ga heavy make up di mata atau ga pake eyeliner.,unknown,unknown,unknown,unknown,unknown,pos,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
9735,59,"grand cru nya borjouis ini one of my favorite red lipstick, semua shadenya sih sebenernya soalnya warnanya bagus-bagus, grand cru ini merahnya juga merah elegant gitu, ga yang merah 'cabe' bgt, dia lebih ke maroon, and one thing i love the most karena borjouis rouge velvet ini walau hasil akhirnya matte tapi ga buat bibir kering dan pecah-pecah juga tahan lama di bibir.",unknown,unknown,unknown,unknown,pos,pos,unknown,unknown,pos,pos,pos,pos,unknown,unknown
9735,60,"kemasannya juga bagus soalnya sesuai dengan shadenya dan transparan, jadi bisa tau kalo lipsticknya masih banyak atau engga.",unknown,unknown,pos,pos,pos,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
9735,61,recommended banget buat yang emang takut kalo pake lipstick matte bibirnya jadi kering.,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,pos,unknown,unknown
9735,62,menurutku harganya juga ga terlalu mahal buat kualitas lipstick matte yang ga buat bibir kering.,neg,pos,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,pos,pos,unknown,unknown
9735,63,"kalo di store nya harganya rp 188.000, kalo di online shop gitu biasanya di atas rp 200rb an (karena tau jarang kali ya jadinya cukup mahal :p)",unknown,neg,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
8216,64,"grandcru warnanya merah  bugundury gelep, susah di swipe ke bibir warnanya ga kluar kalo cmn sekali oles.. harus nunggu kering dikit baru swipe lg.. cocok dipake di acara resmi, bikin gigi putih bersinar cling hehe",unknown,unknown,unknown,unknown,unknown,pos,unknown,neg,unknown,unknown,unknown,unknown,unknown,unknown
14156,66,warnanya merah gelap yang aku suka banget.,unknown,unknown,unknown,unknown,unknown,pos,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
14156,67,aplikatornya mudah banget dipakai dan yang pasti staying power lipstick ini oke banget lama banget nangkring di bibir padahal udah buat makan minum.,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,pos,pos,unknown,unknown,unknown,unknown
6124,69,"pros: - teksturnya creamy velvety, super lembut, nyaman banget di bibir - packagingnya oke, aplikatornya standar tapi nyaman  cons: - warnanya nggak sesuai ekspektasi saya sih, tadinya dikira warna dark red gitu, ternyata lebih ke bright red -nggak tahan lama seperti yang di-rave, setelah makan pasti luntur dan harus di-reapply  karena nggak suka warna dan staying powernya, i won't repurchase this product.",unknown,unknown,pos,pos,neg,neg,pos,unknown,neg,neg,unknown,unknown,unknown,unknown
23157,2,"hydrating, light, pigmented, glossy enough, comfort, pretty colour &lt;3 dibanding produk lain yang sejenisnya, produk ini sangat nyaman dipakai, di bibir yang sedang kering sekalipun.",unknown,unknown,unknown,unknown,unknown,pos,pos,pos,pos,unknown,neg,pos,unknown,unknown
11983,1,hands down to the best shade i've ever tried!,unknown,unknown,unknown,unknown,unknown,pos,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
11983,4,"shade ini aku suka banget pakai ke kampus, gak norak, tapi buat wajah jadi segar dan gak kusam.",unknown,unknown,unknown,unknown,unknown,pos,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
797,10,saya suka karena walaupun cukup terang tapi tidak terlalu menyala.,unknown,unknown,unknown,unknown,unknown,pos,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
797,12,"untuk finishing, benar-benar matte alias kering.",unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,neg,unknown,unknown
797,13,"jadi kalau bibir dalam kondisi agak kering, disarankan pakai lipbalm terlebih dahulu.",unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,neg,neg,unknown,unknown
5054,3,warna nude-nya nggak terlalu pucat.,unknown,unknown,unknown,unknown,unknown,pos,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
5054,6,untuk skintone medium masih masuk.,unknown,unknown,unknown,unknown,unknown,pos,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
5054,7,"tend to be a bit drying, unfortunately.",unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,neg,unknown,unknown
478,1,shade punyaku: rouge sur mesure - no 56 (menurutku deskripsi warnanya merah darah)  love: - teksturnya yang creamy - easy to glide on my lips - shade warnaku yang bold!,unknown,unknown,unknown,unknown,unknown,pos,pos,unknown,unknown,unknown,unknown,pos,unknown,unknown
478,2,my face instantly pop up after applying this lipstick - hasil akhirnya satin - warnanya tahan lama.,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,pos,pos,unknown,unknown,unknown,unknown
478,4,"setelah rajin pakai lipbalm, bibir jadi moist, warnanya bertengger lama dibibir, walaupun sudah makan dan minum  hate: - sedikit agak bikin kering dibibir.",unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,pos,unknown,neg,unknown,unknown
497,11,"suka sebenernya sm lipstick ini, sayangnya parfumnya kenceng banget.",unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,neg
7387,1,"solow salah satu warna nude pink favorit dari ultra matte series,,   nude pinknya bukan barbie pink seperti mac nicki minaj or wnw pinkerbell,, solow perfect nude pink for any skintone.",unknown,unknown,unknown,unknown,unknown,pos,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
17683,3,"solowunknown si sexyunknown i love solowunknown pertama googling udah liat dia warna pink tercantik ternatural dan tersexy khusus nya buat wanita asia,pink nya bikin wajah cerah karna pink nya ga pucet ga terang juga kayak neon, jadi lebih ke dusty pink atau warna pink pastel, suka deh pake buat sehari hari",unknown,unknown,unknown,unknown,unknown,pos,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
22671,6,"dari segi packagingnya, colour pop selalu bagus, dan aku suka karena rapi dan bagus, bentuk botol lipstiknya juga hampir sama dengan sebagian besar liquid lipstick yang ada.",unknown,unknown,unknown,pos,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
22671,7,warna yang ditawarkan juga banyak banget (liat yang di rave sama beauty blogger).,unknown,unknown,unknown,unknown,unknown,pos,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
22671,8,"klo warna ini, sangan bagus dipake sehari-hari pas ngantor atau kuliah, ga norak dan ga pucet, natural look dan soft.",unknown,unknown,unknown,unknown,unknown,pos,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
22671,9,"hasilnnya matte tapi ga kering dan cracky ya dan ini transfer free, jadi aman klo mau minum or makan.",unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,pos,pos,unknown,unknown
23215,11,liquid lipstick dengan harga yg affordable ini kualitasnya oke banget.,pos,pos,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
23215,12,"packagingnya termasuk cantik, tapi sayangnya detail colourpop di tube cepet hilang.",unknown,unknown,pos,pos,unknown,unknown,pos,unknown,unknown,unknown,unknown,unknown,unknown,unknown
23215,14,solow sendiri di saya warnanya jadi warm pink yg lembut.,unknown,unknown,unknown,unknown,unknown,pos,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
